customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.daily,account.Charges.Total
8107-KNCIM,0,Male,1,1,0,14,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.1,2.503333333333333,1013.35
8107-RZLNV,0,Male,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),106.3,3.5433333333333334,7565.35
8108-UXRQN,0,Female,0,1,1,11,0,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,50.55,1.6849999999999998,565.35
8109-YUOHE,0,Male,0,0,0,17,1,No,DSL,Yes,Yes,No,No,No,No,One year,0,Mailed check,56.1,1.87,946.95
8111-BKVDS,0,Female,0,0,0,10,0,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),40.7,1.3566666666666667,449.3
8111-RKSPX,1,Male,0,0,0,4,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),72.2,2.4066666666666667,305.55
8111-SLLHI,1,Male,1,1,0,39,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,105.65,3.521666666666667,4284.8
8118-LSUEL,1,Male,1,0,0,23,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,106.4,3.546666666666667,2483.5
8118-TJAFG,0,Male,0,1,1,9,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,101.5,3.3833333333333333,906.85
8120-JDCAM,0,Male,0,1,1,4,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,69.55,2.3183333333333334,284.9
8123-QBNAZ,0,Female,0,1,1,36,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),104.5,3.4833333333333334,3684.95
8124-NZVGJ,0,Female,0,0,0,6,0,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,1,Mailed check,49.25,1.6416666666666666,255.6
8125-QPFJD,0,Female,0,1,0,72,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),84.9,2.83,6065.3
8128-YVJRG,1,Female,0,0,0,7,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,79.65,2.6550000000000002,604.7
8129-GMVGI,0,Female,0,1,1,56,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.05,0.6683333333333333,1090.1
8132-YPVBX,0,Female,0,0,0,6,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Mailed check,85.95,2.865,514.6
8133-ANHHJ,0,Female,1,0,0,49,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,0,Bank transfer (automatic),103.0,3.433333333333333,5166.2
8138-EALND,0,Male,0,0,0,15,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.75,0.6583333333333333,311.6
8143-ETQTI,0,Female,0,1,1,23,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.65,0.6549999999999999,451.55
8144-DGHXP,0,Female,0,0,0,54,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Electronic check,80.6,2.6866666666666665,4299.95
8146-QQKZH,0,Female,0,1,0,71,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),81.85,2.728333333333333,5924.4
8148-BPLZQ,0,Male,0,0,0,34,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,49.8,1.66,1734.2
8148-NLEGT,0,Female,0,1,1,42,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,22.95,0.765,1014.25
8148-WOCMK,0,Male,0,1,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.6,0.6533333333333334,125.0
8149-AIQCG,0,Male,0,0,0,39,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),73.15,2.4383333333333335,2730.85
8149-RSOUN,1,Female,0,0,0,1,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.85,3.128333333333333,93.85
8150-QUDFX,0,Male,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.85,0.6616666666666667,51.6
8152-UOBNY,0,Female,1,0,0,50,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Electronic check,106.8,3.56,5347.95
8152-VETUR,0,Female,0,1,0,72,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,1,Credit card (automatic),97.7,3.256666666666667,6869.7
8155-IBNHG,1,Female,0,1,0,24,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),75.4,2.5133333333333336,1747.85
8158-WPEZG,0,Male,0,0,0,11,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,35.65,1.1883333333333332,425.1
8160-HOWOX,0,Female,0,0,0,7,1,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,66.85,2.228333333333333,458.1
8161-QYMTT,0,Male,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.1,3.1366666666666663,701.3
8164-OCKUJ,0,Female,0,1,1,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.6,0.6866666666666668,1286.0
8165-CBKXO,0,Male,0,1,1,66,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),56.75,1.8916666666666666,3708.4
8165-ZJRNM,0,Female,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),23.75,0.7916666666666666,1679.25
8166-ORCHU,0,Male,1,1,0,33,1,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,1,Electronic check,93.55,3.118333333333333,3055.5
8166-ZZTFS,1,Female,1,1,0,66,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),80.55,2.685,5265.1
8167-GJLRN,0,Male,0,0,0,3,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,0,Electronic check,30.4,1.0133333333333332,82.15
8168-UQWWF,1,Female,0,0,0,11,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),97.85,3.2616666666666663,1105.4
8169-SAEJD,0,Male,1,1,0,69,0,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,0,Credit card (automatic),56.55,1.885,3952.65
8173-RXAYP,0,Female,0,1,1,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.7,0.6566666666666666,452.55
8174-LNWMW,0,Female,0,0,0,31,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.9,0.6966666666666667,689.35
8174-TBVCF,0,Female,0,1,0,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),94.8,3.1599999999999997,6859.05
8178-EYZUO,1,Male,0,0,0,46,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,93.7,3.1233333333333335,4154.8
8180-AKMJV,0,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),44.55,1.4849999999999999,44.55
8181-YHCMF,0,Female,0,1,1,68,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),60.3,2.01,4109.0
8182-BJDSI,1,Female,0,0,0,28,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,89.95,2.9983333333333335,2625.55
8182-PNAGI,1,Male,0,0,0,12,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),50.25,1.675,593.75
8183-ONMXC,1,Female,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Electronic check,80.75,2.691666666666667,159.45
8184-WMOFI,0,Male,0,1,1,62,1,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,0,Credit card (automatic),71.4,2.3800000000000003,4487.3
8185-UPYBR,1,Male,0,1,0,6,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.5,2.5166666666666666,438.0
8189-DUKMV,0,Female,0,1,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.5,0.6833333333333333,79.05
8189-HBVRW,0,Female,0,0,0,53,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,0,Electronic check,90.8,3.0266666666666664,4921.2
8189-XRIKE,0,Female,1,0,0,32,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,90.95,3.0316666666666667,2897.95
8190-ZTQFB,0,Male,0,0,0,41,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,51.35,1.7116666666666667,2075.1
8191-XWSZG,0,Female,0,0,0,52,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.65,0.6883333333333332,1022.95
8194-PEEBY,0,Female,0,1,1,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.9,0.6633333333333333,533.5
8197-BFWVU,0,Female,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),93.25,3.1083333333333334,6688.95
8198-RKSZG,0,Female,0,1,1,14,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,0,Credit card (automatic),80.45,2.6816666666666666,1137.05
8199-ZLLSA,1,Male,0,0,0,67,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),118.35,3.945,7804.15
8200-KLNYW,0,Female,0,1,0,21,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,0,Mailed check,80.9,2.6966666666666668,1714.95
8200-LGKSR,0,Male,0,1,0,71,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Electronic check,83.2,2.7733333333333334,6126.1
8201-AAXCB,0,Male,0,1,1,25,1,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,60.35,2.0116666666666667,1404.65
8203-XJZRC,0,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.25,0.675,20.25
8204-TIFGJ,0,Female,0,0,0,23,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),20.3,0.6766666666666666,470.6
8204-YJCLA,0,Male,1,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),64.8,2.1599999999999997,4732.35
8205-MQUGY,0,Male,0,1,1,12,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,49.2,1.6400000000000001,571.15
8205-OTCHB,1,Male,0,0,0,22,0,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,1,Bank transfer (automatic),43.75,1.4583333333333333,903.6
8205-VSLRB,0,Male,0,1,0,70,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),77.3,2.5766666666666667,5498.2
8207-DMRVL,0,Male,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),114.55,3.8183333333333334,8306.05
8207-VVMYB,0,Female,0,1,0,70,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),26.0,0.8666666666666667,2006.95
8208-EUMTE,0,Male,0,0,0,16,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Mailed check,54.85,1.8283333333333334,916.15
8212-CRQXP,0,Female,0,1,0,22,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),80.0,2.6666666666666665,1706.45
8212-DJRCH,0,Male,0,1,1,5,1,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,1,Mailed check,90.35,3.0116666666666663,434.5
8212-FSQIV,0,Male,0,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.25,0.675,20.25
8213-TAZPM,0,Female,0,1,1,69,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),108.75,3.625,7493.05
8215-NGSPE,0,Female,0,1,1,42,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.0,0.6666666666666666,833.55
8216-AZUUZ,0,Female,0,1,1,42,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,100.4,3.3466666666666667,4303.65
8217-QYOHV,0,Male,0,0,0,5,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,1,Mailed check,55.75,1.8583333333333334,266.95
8218-FFJDS,0,Female,0,1,0,72,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),86.4,2.8800000000000003,6058.95
8219-VYBVI,0,Male,0,0,1,39,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.0,0.8333333333333334,1004.35
8220-OCUFY,0,Female,0,0,0,21,1,No,DSL,Yes,No,Yes,Yes,No,No,One year,1,Electronic check,60.25,2.0083333333333333,1258.35
8221-EQDGL,0,Male,0,1,0,35,1,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,0,Mailed check,61.0,2.033333333333333,2130.45
8221-HVAYI,0,Male,0,1,1,35,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,1,Credit card (automatic),69.15,2.305,2490.15
8224-DWCKX,0,Male,1,0,0,12,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),73.3,2.4433333333333334,828.05
8224-IVVPA,0,Female,0,0,0,27,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Mailed check,56.7,1.8900000000000001,1652.95
8224-KDLKN,0,Male,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.0,0.8333333333333334,1738.9
8224-UAXBZ,0,Female,0,1,0,58,0,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,1,Electronic check,45.35,1.5116666666666667,2540.1
8225-BTJAU,1,Male,1,0,0,10,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,79.25,2.6416666666666666,793.55
8226-BXGES,0,Male,0,1,0,64,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,0,Bank transfer (automatic),89.45,2.981666666666667,5692.65
8229-BUJHX,0,Female,0,1,1,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.5,0.6833333333333333,1500.95
8229-MYEJZ,0,Female,0,0,0,10,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,51.2,1.7066666666666668,498.25
8229-TNIQA,1,Female,0,0,0,4,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.3,1.51,196.95
8231-BSWXX,0,Male,0,0,0,71,1,Yes,Fiber optic,No,Yes,No,No,No,No,One year,1,Credit card (automatic),79.05,2.635,5552.5
8232-CTLKO,0,Female,0,1,1,66,1,No,DSL,Yes,No,No,No,Yes,No,Two year,1,Electronic check,59.75,1.9916666666666667,3996.8
8232-UTFOZ,0,Male,0,0,0,69,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.95,0.6649999999999999,1399.35
8234-GSZYK,0,Male,0,0,0,43,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),26.45,0.8816666666666666,1110.05
8237-ULIXL,0,Female,0,1,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.85,0.8283333333333334,1871.85
8241-JUIQO,0,Female,0,0,0,61,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.45,0.6483333333333333,1336.35
8242-JSVBO,0,Male,0,0,0,7,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),44.65,1.4883333333333333,322.5
8242-PDSGJ,0,Male,0,1,0,70,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,1,Credit card (automatic),39.15,1.305,2692.75
8242-SOQUO,0,Female,1,0,0,5,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,84.7,2.8233333333333333,392.5
8245-UMPYT,1,Female,1,0,0,16,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,96.4,3.2133333333333334,1581.2
8246-SHFGA,0,Male,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),21.1,0.7033333333333334,385.55
8249-THVEC,0,Male,0,1,1,51,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.4,0.6466666666666666,997.75
8250-ZNGGW,0,Female,1,0,0,5,1,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Credit card (automatic),59.9,1.9966666666666666,287.85
8256-ERHVS,0,Male,0,0,0,9,1,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),68.25,2.275,576.95
8256-TWSNM,0,Male,0,1,1,6,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.8,2.3266666666666667,377.85
8257-RZAHR,1,Female,0,1,0,14,1,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),64.7,2.1566666666666667,941.0
8258-GSTJK,1,Male,1,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,77.0,2.566666666666667,237.75
8259-DZLIZ,0,Female,0,1,1,64,1,Yes,DSL,No,Yes,No,No,No,No,One year,1,Bank transfer (automatic),53.85,1.7950000000000002,3399.85
8259-NFJTV,0,Female,0,1,1,7,0,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Mailed check,34.65,1.155,246.6
8260-NGFNY,1,Female,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,25.2,0.84,25.2
8261-GWDBQ,0,Female,1,1,0,60,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),116.05,3.868333333333333,6925.9
8262-COGGB,0,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.45,0.6816666666666666,20.45
8263-JQAIK,1,Male,1,0,0,2,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,24.45,0.815,47.5
8263-OKETD,0,Female,0,0,0,20,1,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),68.9,2.296666666666667,1370.35
8263-QMNTJ,0,Male,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,115.55,3.8516666666666666,8425.3
8265-HKSOW,0,Female,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),107.45,3.5816666666666666,7658.3
8266-VBFQL,0,Male,0,0,0,4,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Electronic check,90.4,3.0133333333333336,356.65
8267-KFGYD,0,Male,0,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,21.05,0.7016666666666667,21.05
8267-ZNYVZ,1,Female,0,1,0,33,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,103.75,3.4583333333333335,3361.05
8268-YDIXR,0,Male,0,1,0,56,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,1,Electronic check,93.15,3.105,5253.95
8270-RKSAP,0,Male,0,0,0,9,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.5,2.35,597.9
8272-ONJLV,0,Male,0,0,0,12,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,0,Electronic check,95.7,3.19,1184.0
8276-MQBYC,1,Male,1,0,0,51,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,97.8,3.26,4913.3
8277-RVRSV,0,Female,0,1,1,33,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),24.15,0.8049999999999999,800.3
8280-MQRQN,1,Female,0,0,0,1,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,50.45,1.6816666666666669,50.45
8285-ABVLB,0,Female,0,1,0,70,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.85,0.6616666666666667,1328.35
8286-AFUYI,0,Male,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,47.95,1.5983333333333334,47.95
8289-DXCFQ,0,Female,0,0,0,1,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,50.1,1.6700000000000002,50.1
8290-YWKHZ,1,Female,1,1,0,32,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.2,3.106666666666667,2931.0
8292-FRFZQ,0,Female,0,0,0,39,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,0,Bank transfer (automatic),41.15,1.3716666666666666,1700.9
8292-ITGYJ,0,Female,0,1,1,45,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.65,0.8216666666666667,1138.8
8292-TYSPY,1,Male,0,0,0,19,1,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,1,Credit card (automatic),55.0,1.8333333333333333,1046.5
8294-UIMBA,0,Female,0,0,0,30,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),94.4,3.146666666666667,2638.1
8295-FHIVV,0,Male,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.4,0.6466666666666666,168.65
8295-KMENE,0,Female,0,1,1,59,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,1,Mailed check,76.45,2.5483333333333333,4519.5
8305-VHZBZ,1,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.2,0.6733333333333333,20.2
8309-IEYJD,0,Female,1,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.6,2.353333333333333,70.6
8309-PPCED,0,Female,0,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),110.45,3.6816666666666666,7982.5
8311-UEUAB,0,Female,0,1,1,67,1,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,1,Electronic check,75.5,2.5166666666666666,5229.45
8313-AFGBW,0,Male,0,1,0,47,1,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,0,Electronic check,73.6,2.453333333333333,3522.65
8313-KTIHG,0,Male,0,0,0,4,1,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,61.3,2.0433333333333334,249.4
8313-NDOIA,0,Female,0,0,0,24,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.15,3.4716666666666667,2494.65
8314-DPQHL,0,Male,0,0,0,9,0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,0,Mailed check,50.8,1.6933333333333331,463.6
8314-HTWVE,0,Female,0,1,1,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.85,0.6616666666666667,144.15
8316-BBQAY,0,Female,0,0,0,65,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),59.95,1.9983333333333335,3921.1
8317-BVKSO,0,Male,0,0,0,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,20.05,0.6683333333333333,299.3
8318-LCNBW,0,Male,0,1,0,35,0,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,0,Credit card (automatic),53.15,1.7716666666666667,1930.9
8319-QBEHW,0,Male,0,0,1,26,0,No phone service,DSL,No,Yes,No,No,Yes,No,One year,1,Bank transfer (automatic),39.95,1.3316666666666668,1023.75
8325-QRPZR,0,Female,0,0,0,7,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,75.15,2.5050000000000003,525.0
8327-LZKAS,1,Female,1,1,0,43,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,107.55,3.585,4533.9
8327-WKMIE,0,Male,0,0,0,37,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.15,0.6716666666666666,785.75
8328-SKJNO,0,Male,0,0,1,23,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,0,Bank transfer (automatic),40.65,1.355,947.4
8329-GWVPJ,0,Female,0,1,1,50,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),69.75,2.325,3557.7
8329-IBCTI,1,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.65,0.6549999999999999,19.65
8329-UTMVM,0,Male,1,0,0,27,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),104.65,3.4883333333333337,2964.0
8331-ZXFOE,0,Female,0,0,0,58,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,1,Credit card (automatic),71.1,2.3699999999999997,4299.2
8332-OSJDW,0,Male,0,1,1,12,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,26.4,0.88,314.95
8336-TAVKX,0,Female,1,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),78.45,2.615,5682.25
8337-MSSXB,1,Female,0,0,0,14,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,86.3,2.8766666666666665,1180.95
8337-UPOAQ,1,Male,1,1,0,10,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,89.8,2.993333333333333,914.3
